utc_date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2022-02-11,0.3681583118841831,0.4905144388892519,0.523286708491797,0.5277839626424506,0.5294336158483021,0.5338968517285173,0.5405227743311218,0.5410200976930858,0.5391006372384347,0.5358580818299438,0.5332032781801819,0.5332584462952592,0.5354560810184841,0.5339325135944036,0.5247163294783079,0.47579354669980456,0.36584950514875886,0.280560620034526,0.2662833018784582,0.2593824308637103,0.25967351513486564,0.26251012330176965,0.26803731158993344,0.28877918802368946
2022-02-12,0.34992435391642024,0.4408900240122974,0.49846146849876033,0.5132630907085114,0.5176992698506347,0.5221260035533479,0.5227385941986916,0.5248927048419375,0.5271762355476564,0.5265332379824811,0.526161782573196,0.526929339887745,0.5285593434429429,0.5277520261796843,0.5199216025936775,0.47047797215295817,0.34393721164945273,0.26934118487555037,0.2497823820415344,0.23823487243520097,0.23521789630816153,0.23569362847946662,0.24309533260319796,0.2664262901666643
2022-02-13,0.30021178352493083,0.3949657171075725,0.48583567506247977,0.5032262680402171,0.5093162769786124,0.5158448033093069,0.5216471715080332,0.5233201640004647,0.5242342507075076,0.5236945192255993,0.5216845663994052,0.5171092470968728,0.5115931776968572,0.5083291325659082,0.49600206443423217,0.4451073540361435,0.31557622277323355,0.25744251502477045,0.24260555339609435,0.23952813138996779,0.23642698865541686,0.238923501983204,0.24108871178050392,0.26396064739232267
2022-02-14,0.30551804696923296,0.41542439298896866,0.48918522162456696,0.49991376842769375,0.5063767039123644,0.5145922035699693,0.520080786071528,0.5166082599989168,0.5129461416412784,0.5115158606733983,0.5095831754979774,0.508002395485143,0.5056241025367607,0.5022736217539394,0.5006873394528423,0.4495329376018681,0.33881544665131885,0.28172331711424964,0.2639102177435089,0.2575095187261186,0.2514503798427658,0.2524628710396995,0.2516152298469888,0.2671946166596815
2022-02-15,0.323026761858769,0.4205724456518603,0.46587888292832447,0.4761798399789809,0.4824215738336994,0.4814610368030653,0.47657525986347493,0.4749685575041499,0.47583082489434164,0.47450545668498245,0.47403141869635396,0.4758054342919837,0.47849252563031547,0.4769551351237349,0.4587878421965278,0.39859127527792304,0.31010975196490603,0.26095994482401114,0.24745405899515888,0.23968977744570208,0.23762423352048825,0.2386425228988121,0.24177119467172903,0.2678485704475657
2022-02-16,0.34160885042039274,0.41532335823003136,0.447113980002268,0.4591952771511906,0.46497348446243586,0.4735598880494142,0.47402846196872445,0.46706467337237806,0.459135789122137,0.45440195048536075,0.4504686545648088,0.44657575203011424,0.4519719747115796,0.4536365286689911,0.4235896345061753,0.3896035747191996,0.3120787223616693,0.2734650527518557,0.255852953652598,0.25006590625873476,0.24359237739022843,0.2455633593800341,0.24868975317826192,0.2680048318927763
2022-02-17,0.2826715935198008,0.3792558262297154,0.4195995353483748,0.44875987020982017,0.4598272672217339,0.4670560064365612,0.47525107966880004,0.4764927568538792,0.47552951926679116,0.47407409924829674,0.47781951400257117,0.47695350509214357,0.4793461264142355,0.4810138740430938,0.4720395069966751,0.4180627029376733,0.33025387403994627,0.27885108787695945,0.266243181592875,0.26101881654408954,0.2608453635268694,0.26298754995423945,0.26633727036040916,0.2840738752602621
2022-02-18,0.3178215995392568,0.42084657016931293,0.46886751935225657,0.47993200592688356,0.48840879182418623,0.4976232674934955,0.5057725855065947,0.5079480524420547,0.5045633155524707,0.5023454263426318,0.5017353951475682,0.5032709699144768,0.5020963690032437,0.5037489232198331,0.5014275392788002,0.44840238564864054,0.33774579536963323,0.2813515669232278,0.2637220056889602,0.2603871350072011,0.26035191471826036,0.25791898864789875,0.26385145900155105,0.28332299700507335
2022-02-19,0.3386564489814067,0.4304210268623295,0.4891554439094398,0.48918698214505896,0.48912612346795425,0.4923246449420837,0.49711421179102433,0.49877939872652105,0.49879178816414743,0.49810524864350375,0.4954654241396289,0.4939045776926803,0.49039218540751117,0.48979830858441564,0.4865607028032959,0.4239961580202656,0.3127704655004601,0.265630892876889,0.25214235462618506,0.24557680101177282,0.24221337355616948,0.23906550006343355,0.24191714291251895,0.2669086696694091
2022-02-20,0.34011096407835095,0.4061814333790063,0.4541972428048037,0.4726920712591895,0.4775656708790879,0.48488835172976297,0.4912363542909338,0.4898063729909072,0.48455541538891,0.48188353791537664,0.47580921322415354,0.4731136165649929,0.4736536650339111,0.4742126501835195,0.463080619553804,0.3898272831253195,0.289425655986244,0.23706799703143763,0.22455295818950916,0.2197632217766643,0.21606390600972397,0.21373886991411184,0.21434637474589435,0.23983746084313853
2022-02-21,0.3381942491446974,0.4014531312803405,0.44711508333527605,0.45447890975578703,0.4644231082152678,0.46752998770883253,0.46507289645799976,0.46169060473826085,0.45991587480791607,0.45653830380616883,0.45915105824270874,0.4625795466602714,0.46896051495834434,0.4657576295430433,0.4305737583353412,0.37263925997756286,0.296179451930621,0.2547118138199315,0.24616801832927732,0.24338091122750488,0.2394828429514853,0.23733779580681316,0.24041041234230573,0.2664998443088079
2022-02-22,0.3042555359479967,0.3806540990428323,0.4048266908273507,0.42532955000463896,0.4338885231455718,0.4404285303792873,0.44500695764305126,0.44459833625833,0.4409943860529718,0.4383385222151321,0.43154099785668193,0.43105693644299364,0.43724878063535516,0.4426297285544268,0.415936695585722,0.3964437715011447,0.32567988977342555,0.27840197310178644,0.2690830410682777,0.26683967209629517,0.2641967934259192,0.26648503321610995,0.26903439654867645,0.2811548234491585
2022-02-23,0.3895947427399993,0.4509980206811757,0.48204693856641917,0.4864061682604765,0.4909951080538438,0.4981497004705993,0.5042197587449303,0.5074356192546665,0.5091586950727895,0.5087193905158505,0.5112253454180284,0.5168962654985882,0.5184059342483117,0.5239985282065638,0.5259658358321028,0.5025099728015753,0.424910748398964,0.35825294445811146,0.3362737467647005,0.3274256198160771,0.3227956897541308,0.32253000912370583,0.3251774841425836,0.34127986918010395
2022-02-24,0.39242024879198817,0.49027623930000014,0.5284024227668973,0.535023742739646,0.5397354327194694,0.5475719358077775,0.5564582115285521,0.5636918013225781,0.571756768512778,0.5741614845569154,0.5738455297489797,0.5739751919739444,0.5744496925745027,0.5729376934319466,0.5764805456085365,0.5468695937422016,0.46550949408470915,0.4085299083484945,0.3739189621700602,0.37108766895965883,0.368520473913855,0.3707349712476505,0.37550406014267357,0.3935373203389275
2022-02-25,0.4294614316275915,0.54773702336856,0.6059656323661343,0.6085784709451512,0.6107733617407682,0.6214752944724614,0.6300139430372069,0.6407197381866457,0.6440862171173534,0.6423852426199408,0.6393231558291054,0.6376851209552452,0.6334504387381371,0.6303944332051136,0.6287536715259818,0.5742773983395325,0.4566220135658619,0.3822490328212659,0.3534890667930568,0.3470772837949162,0.34408109280347937,0.3394109457435886,0.34465064049435296,0.3695113649162141
2022-02-26,0.3739388011720246,0.4883357778307932,0.5500483481193248,0.5557470930684927,0.5540064488473747,0.5607246885793694,0.5649797908712998,0.5680130892151586,0.5677569023879563,0.5649452697302907,0.5636596856329565,0.5622491114358864,0.5607556005005487,0.557815858802857,0.5543793779890747,0.4883224793450756,0.3745981917753214,0.30123978482529146,0.28426183340648153,0.2771469958040123,0.2741455916835247,0.27109079502835326,0.2723142644148649,0.2940442907616829
2022-02-27,0.38708081257737403,0.4676818760908378,0.5077235587395252,0.5088715402299635,0.5074843327540393,0.5167016534658796,0.5252580454474298,0.5327744986761608,0.5367619576053041,0.5369582777470746,0.5360627148782602,0.5349299662992039,0.5301210656385881,0.5263323959835366,0.50746817940032,0.4474290957511711,0.3234357826143165,0.2789554041283478,0.27348951361199914,0.2703359003769246,0.2711768377454651,0.27376874586098887,0.27629762482114284,0.2981108833681792
2022-02-28,0.2794562338343786,0.3710124709167369,0.46432379036636484,0.4893263876470077,0.49872689618184324,0.5089476350148563,0.5194355352352713,0.528191047862376,0.532632304194697,0.5338393932176821,0.5325748497792976,0.5307727348089636,0.5296299616649544,0.5296693622990982,0.5273507043794995,0.45608961003595666,0.34747363440864376,0.2894469954809783,0.2750847906032183,0.2673229666828008,0.26922714176839085,0.2717031973512793,0.27418562469035457,0.2863105992007663
2022-03-01,0.30130822374320404,0.4115414563960407,0.4991770413293218,0.5084048637246912,0.5044432154771606,0.5112025224328851,0.5135703405422255,0.5131451878740585,0.5117557243530557,0.5078468789979513,0.5055142422356629,0.503551386569882,0.5034813708392759,0.501279344374786,0.5049453099107626,0.45421704356577236,0.3450916434862334,0.28521810393619756,0.27081522039903466,0.2653612107619996,0.2671495467796878,0.27271262644856165,0.27629567885140066,0.2983587159880239
2022-03-02,0.32404748725585325,0.43283754954160597,0.5230472205001435,0.5332639294879714,0.5395735594058569,0.5469726692047733,0.5590911023855415,0.5622219577430657,0.5621777744129934,0.5607476935507902,0.5575763470654376,0.5562528753973639,0.5545823671172206,0.5483223225579922,0.5374252374320861,0.4589011445381954,0.33555280056745607,0.2824975243264265,0.26456649959979994,0.26122745342663245,0.2638384598760294,0.2670572822269169,0.272075996376031,0.28392144665095476
2022-03-03,0.3520819846471501,0.4596715102010304,0.5121496839497507,0.5215046494769882,0.5225062037875944,0.5269824257641716,0.5364450359589668,0.5398362097051439,0.5341786269492573,0.5305389436146568,0.5278137881475052,0.5227949596651758,0.5192847187624615,0.5142245841992854,0.5065234832823327,0.44368636265387534,0.3334678832204941,0.2736301647773198,0.2600680066280284,0.2547314710116861,0.2590032644989126,0.2638906408069761,0.2692798858833496,0.28485996525136786
